state,zipcode,total_pop,total_income,country,avg_income
NY,11101,23190,2273198,USA,98024.92453643812
NY,11102,19580,1225616,USA,62595.3013278856
NY,11103,20950,1269650,USA,60603.81861575179
NY,11104,15300,1013072,USA,66213.85620915033
NY,11105,19710,1347282,USA,68355.25114155251
NY,11106,22260,1391829,USA,62526.01078167116
NY,11109,3530,700625,USA,198477.33711048157
NY,11201,34880,7714299,USA,221166.82912844035
NY,11203,37810,1679309,USA,44414.41417614388
NY,11204,33910,1935543,USA,57078.8263049248
NY,11205,19300,1529774,USA,79262.90155440415
NY,11206,38420,1771285,USA,46103.20145757418
NY,11207,44210,1650855,USA,37341.21239538566
NY,11208,44880,1586724,USA,35354.8128342246
NY,11209,34490,2811643,USA,81520.52768918527
NY,11210,29610,2348707,USA,79321.41168524147
NY,11211,31940,2684922,USA,84061.42767689418
NY,11212,38640,1344174,USA,34787.11180124224
NY,11213,30130,1378248,USA,45743.37869233322
NY,11214,41730,1930773,USA,46268.22429906542
NY,11215,33640,5454584,USA,162145.77883472058
NY,11216,29940,1830296,USA,61132.130928523715
NY,11217,21280,3143030,USA,147698.77819548873
NY,11218,33320,2212234,USA,66393.5774309724
NY,11219,34030,1635884,USA,48071.81898325007
NY,11220,54190,1748844,USA,32272.448791289906
NY,11221,41950,1958838,USA,46694.58879618593
NY,11222,23590,2098579,USA,88960.53412462908
NY,11223,33540,2556150,USA,76211.98568872988
NY,11224,20250,910704,USA,44973.03703703704
NY,11225,31290,1755176,USA,56093.831895174175
NY,11226,53290,2466184,USA,46278.5513229499
NY,11228,20180,1336182,USA,66213.18136769078
NY,11229,37650,2423575,USA,64371.181938911024
NY,11230,36570,2773769,USA,75848.20891441072
NY,11231,17480,2885921,USA,165098.45537757437
NY,11232,13030,618142,USA,47439.907904834996
NY,11233,32940,1471332,USA,44667.03096539162
NY,11234,42920,3023834,USA,70452.79589934762
NY,11235,40280,2567055,USA,63730.26315789474
NY,11236,48540,2301827,USA,47421.240214256286
NY,11237,24290,1030147,USA,42410.333470564015
NY,11238,32190,3353662,USA,104183.34886610748
NY,11239,7640,322447,USA,42205.10471204189
NY,11354,32200,1299395,USA,40353.88198757764
NY,11355,52700,1610782,USA,30565.123339658443
NY,11356,12690,589237,USA,46433.17572892041
NY,11357,20400,1898492,USA,93063.33333333333
NY,11358,19720,1220462,USA,61889.553752535496
NY,11360,10210,1004624,USA,98396.08227228207
NY,11361,14080,1014165,USA,72028.76420454546
NY,11362,9010,774948,USA,86009.76692563818
NY,11363,3500,458581,USA,131023.14285714286
NY,11364,18210,1300224,USA,71401.647446458
NY,11365,21920,1279603,USA,58376.049270072996
NY,11366,6840,490003,USA,71637.86549707603
NY,11367,19160,1312965,USA,68526.35699373695
NY,11368,48750,1609584,USA,33017.10769230769
NY,11369,18090,732524,USA,40493.31122166943
NY,11370,13490,687350,USA,50952.55744996294
NY,11372,35250,1791324,USA,50817.70212765958
NY,11373,51510,1951391,USA,37883.7313143079
NY,11374,23480,1606102,USA,68402.98126064736
NY,11375,35890,3714463,USA,103495.76483700195
NY,11377,46020,2133352,USA,46357.062146892655
NY,11378,17950,1034753,USA,57646.40668523677
NY,11379,18080,1335108,USA,73844.46902654867
NY,11385,49780,2525905,USA,50741.36199276818
NY,11411,10870,604233,USA,55587.21251149954
NY,11412,19770,945365,USA,47818.158826504805
NY,11413,21840,1147871,USA,52558.19597069597
NY,11414,13490,1018439,USA,75495.84877687176
NY,11415,9690,706738,USA,72934.77812177503
NY,11416,12800,490762,USA,38340.78125
NY,11417,15220,724600,USA,47608.4099868594
NY,11418,18030,840143,USA,46596.949528563506
NY,11419,24330,924466,USA,37996.958487464035
NY,11420,23820,1069765,USA,44910.36943744752
NY,11421,20930,921337,USA,44019.92355470616
NY,11422,16680,876114,USA,52524.82014388489
NY,11423,15440,812347,USA,52613.14766839378
NY,11426,9400,626861,USA,66687.34042553192
NY,11427,11900,754242,USA,63381.68067226891
NY,11428,10120,515246,USA,50913.63636363637
NY,11429,13420,633574,USA,47211.17734724292
NY,11432,28240,1430777,USA,50664.90793201133
NY,11433,17010,673077,USA,39569.4885361552
NY,11434,33550,1548972,USA,46169.0611028316
NY,11435,26950,1225636,USA,45478.144712430425
NY,11436,9950,435964,USA,43815.477386934675
NY,11501,11100,1024612,USA,92307.38738738738
NY,11507,3870,528308,USA,136513.6950904393
NY,11509,1300,293362,USA,225663.07692307694
NY,11510,18470,1463746,USA,79249.91878722253
NY,11514,2550,236242,USA,92643.92156862745
NY,11516,3290,517908,USA,157418.84498480242
NY,11518,5780,705514,USA,122061.24567474048
NY,11520,24690,1354118,USA,54844.7954637505
NY,11530,14690,4564212,USA,310701.97413206263
NY,11542,13870,1216137,USA,87681.11031002163
NY,11545,6030,2288152,USA,379461.35986733
NY,11548,690,125254,USA,181527.53623188406
NY,11550,29430,1308715,USA,44468.739381583415
NY,11552,13210,1120027,USA,84786.29825889478
NY,11553,14820,682465,USA,46050.26990553306
NY,11554,19830,1748203,USA,88159.505799294
NY,11557,4090,883936,USA,216121.27139364302
NY,11558,4430,356650,USA,80507.9006772009
NY,11559,3850,1156620,USA,300420.7792207792
NY,11560,3390,1299186,USA,383240.70796460175
NY,11561,19540,2126990,USA,108853.12180143296
NY,11563,11750,1087297,USA,92535.91489361702
NY,11565,4750,544929,USA,114721.8947368421
NY,11566,18480,2454324,USA,132809.74025974027
NY,11568,1680,1128745,USA,671872.0238095238
NY,11570,14500,2364222,USA,163049.7931034483
NY,11572,16230,1649304,USA,101620.70240295748
NY,11575,9510,401617,USA,42231.0199789695
NY,11576,6360,2085660,USA,327933.96226415096
NY,11577,6000,1218852,USA,203142
NY,11579,2600,414263,USA,159331.92307692306
NY,11580,22720,1596769,USA,70280.32570422535
NY,11581,11130,1030283,USA,92568.1042228212
NY,11590,26230,1904218,USA,72596.95005718643
NY,11596,5520,746164,USA,135174.63768115942
NY,11598,5790,1303015,USA,225045.76856649396
NY,11691,23300,1033194,USA,44343.090128755364
NY,11692,9060,393888,USA,43475.496688741725
NY,11693,5850,319792,USA,54665.29914529915
NY,11694,8990,850523,USA,94607.67519466074
NY,11697,2360,253659,USA,107482.62711864407
NY,11701,15040,941669,USA,62610.97074468085
NY,11702,7860,921425,USA,117229.64376590331
NY,11703,9510,669660,USA,70416.40378548896
NY,11704,21270,1403722,USA,65995.39257169723
NY,11705,4180,489239,USA,117042.82296650717
NY,11706,33540,2048803,USA,61085.36076326774
NY,11709,3580,393634,USA,109953.6312849162
NY,11710,18150,1971058,USA,108598.23691460055
NY,11713,5520,393048,USA,71204.34782608696
NY,11714,12490,1043267,USA,83528.18254603683
NY,11715,2390,253457,USA,106048.9539748954
NY,11716,5600,469443,USA,83829.10714285714
NY,11717,32880,1323102,USA,40240.32846715328
NY,11718,1730,283662,USA,163966.4739884393
NY,11719,1610,176531,USA,109646.58385093168
NY,11720,14860,1133785,USA,76297.77927321669
NY,11721,3410,550971,USA,161575.07331378298
NY,11722,19820,903924,USA,45606.659939455094
NY,11724,1660,581312,USA,350187.9518072289
NY,11725,14920,1698157,USA,113817.49329758713
NY,11726,11370,570205,USA,50149.95602462621
NY,11727,15200,1014515,USA,66744.40789473684
NY,11729,15310,1034775,USA,67588.17766165905
NY,11730,7730,788726,USA,102034.41138421734
NY,11731,15780,1645843,USA,104299.30291508239
NY,11732,1910,303914,USA,159117.27748691099
NY,11733,8790,2471431,USA,281163.93629124004
NY,11735,17880,1575653,USA,88123.76957494408
NY,11738,8640,625932,USA,72445.83333333333
NY,11740,4830,595427,USA,123276.8115942029
NY,11741,14670,1207425,USA,82305.72597137015
NY,11742,6950,584092,USA,84042.0143884892
NY,11743,22540,3887816,USA,172485.1818988465
NY,11746,34670,3728345,USA,107538.07326218633
NY,11747,11330,2582382,USA,227924.2718446602
NY,11749,1860,117812,USA,63339.784946236556
NY,11751,7900,740086,USA,93681.77215189874
NY,11752,5420,402766,USA,74311.07011070111
NY,11753,6250,1463585,USA,234173.6
NY,11754,9790,952140,USA,97256.38406537283
NY,11755,6300,588943,USA,93483.01587301587
NY,11756,22970,1792178,USA,78022.55115367871
NY,11757,23950,1617464,USA,67535.03131524008
NY,11758,29450,3445028,USA,116978.87945670629
NY,11762,11890,1350393,USA,113573.84356602187
NY,11763,14980,1010927,USA,67485.1134846462
NY,11764,6370,738604,USA,115950.39246467818
NY,11765,350,319665,USA,913328.5714285715
NY,11766,6140,763967,USA,124424.59283387622
NY,11767,7380,771038,USA,104476.69376693766
NY,11768,11230,1812514,USA,161399.28762243988
NY,11769,5120,514504,USA,100489.0625
NY,11771,5230,1540294,USA,294511.2810707457
NY,11772,23020,1594177,USA,69251.8245004344
NY,11776,12500,904026,USA,72322.08
NY,11777,4850,819962,USA,169064.3298969072
NY,11778,6430,493025,USA,76675.73872472784
NY,11779,19750,1480245,USA,74949.11392405063
NY,11780,8090,1951007,USA,241162.7935723115
NY,11782,8210,882443,USA,107483.92204628502
NY,11783,11400,1183702,USA,103833.50877192983
NY,11784,12670,816408,USA,64436.306235201264
NY,11786,3170,357580,USA,112801.261829653
NY,11787,17820,2179997,USA,122334.28731762065
NY,11788,8900,964661,USA,108388.87640449438
NY,11789,3810,285100,USA,74829.39632545931
NY,11790,6900,891752,USA,129239.42028985507
NY,11791,12110,2802399,USA,231411.97357555738
NY,11792,4400,468447,USA,106465.22727272728
NY,11793,16910,1808479,USA,106947.30928444707
NY,11795,13260,1397613,USA,105400.67873303167
NY,11796,1950,176324,USA,90422.56410256411
NY,11797,4900,1396441,USA,284987.9591836735
NY,11798,8820,409585,USA,46438.208616780044
NY,11801,22670,1595674,USA,70387.03131892369
NY,11803,14670,2281437,USA,155517.17791411042
NY,11804,2510,351203,USA,139921.51394422312
NY,11901,13480,753227,USA,55877.373887240356
NY,11933,3560,310067,USA,87097.47191011236
NY,11934,4150,379048,USA,91336.86746987952
NY,11935,1890,234671,USA,124164.55026455027
NY,11937,8940,1248671,USA,139672.37136465326
NY,11939,530,59143,USA,111590.56603773584
NY,11940,2810,298930,USA,106380.78291814946
NY,11941,1440,139017,USA,96539.58333333333
NY,11942,2620,280672,USA,107126.7175572519
NY,11944,2320,194346,USA,83769.8275862069
NY,11946,7670,558512,USA,72817.73142112125
NY,11948,660,68161,USA,103274.24242424242
NY,11949,7540,673678,USA,89347.2148541114
NY,11950,7930,413905,USA,52194.82976040353
NY,11951,6550,335899,USA,51282.29007633588
NY,11952,2630,283720,USA,107878.32699619772
NY,11953,6970,450901,USA,64691.67862266858
NY,11954,2670,249055,USA,93279.02621722847
NY,11955,1740,122252,USA,70259.77011494253
NY,11957,420,64751,USA,154169.04761904763
NY,11958,440,40926,USA,93013.63636363637
NY,11961,7220,502864,USA,69648.75346260388
NY,11963,4050,694323,USA,171437.77777777778
NY,11967,13150,786617,USA,59818.783269961976
NY,11968,5380,841743,USA,156457.8066914498
NY,11971,3040,311229,USA,102377.96052631579
NY,11976,1060,281727,USA,265780.1886792453
NY,11977,1390,172666,USA,124220.14388489208
NY,11978,1970,231906,USA,117718.78172588833
NY,11980,2600,208711,USA,80273.46153846153
NY,12007,100,6853,USA,68530
NY,12008,230,19320,USA,84000
NY,12009,3850,354609,USA,92106.23376623377
NY,12010,13530,708235,USA,52345.528455284555
NY,12015,1670,131427,USA,78698.80239520958
NY,12017,180,14614,USA,81188.88888888889
NY,12018,4000,318467,USA,79616.75
NY,12019,8070,748517,USA,92753.03593556382
NY,12020,17160,1278939,USA,74530.24475524476
NY,12022,420,23663,USA,56340.47619047619
NY,12023,980,64378,USA,65691.83673469388
NY,12025,2710,168579,USA,62206.27306273063
NY,12027,2100,184691,USA,87948.09523809524
NY,12028,580,32831,USA,56605.1724137931
NY,12029,530,56542,USA,106683.01886792453
NY,12032,490,28758,USA,58689.795918367345
NY,12033,4140,325360,USA,78589.37198067633
NY,12035,400,19723,USA,49307.5
NY,12037,1850,120784,USA,65288.64864864865
NY,12041,270,18195,USA,67388.88888888889
NY,12042,220,11476,USA,52163.63636363637
NY,12043,3240,182152,USA,56219.753086419754
NY,12046,350,22898,USA,65422.857142857145
NY,12047,11030,684666,USA,62073.07343608341
NY,12051,1820,108978,USA,59878.02197802198
NY,12052,780,50866,USA,65212.820512820515
NY,12053,2250,165300,USA,73466.66666666667
NY,12054,9030,944732,USA,104621.48394241417
NY,12056,1160,89519,USA,77171.55172413793
NY,12057,750,43269,USA,57692
NY,12058,690,40021,USA,58001.44927536232
NY,12059,810,56848,USA,70182.71604938271
NY,12060,660,66649,USA,100983.33333333333
NY,12061,5060,438557,USA,86671.34387351779
NY,12062,840,56844,USA,67671.42857142857
NY,12063,280,29085,USA,103875
NY,12064,210,8993,USA,42823.80952380953
NY,12065,22890,2000715,USA,87405.63564875492
NY,12066,970,60184,USA,62045.36082474227
NY,12067,790,63354,USA,80194.93670886075
NY,12068,1330,71820,USA,54000
NY,12070,680,47682,USA,70120.58823529411
NY,12071,140,6058,USA,43271.42857142857
NY,12072,1210,68157,USA,56328.09917355372
NY,12074,1560,106418,USA,68216.66666666667
NY,12075,1520,123521,USA,81263.81578947368
NY,12076,550,31978,USA,58141.818181818184
NY,12077,3370,348454,USA,103398.81305637982
NY,12078,9880,473314,USA,47906.27530364373
NY,12083,1880,120098,USA,63881.914893617024
NY,12084,2330,198349,USA,85128.32618025751
NY,12085,170,7382,USA,43423.529411764706
NY,12086,950,57265,USA,60278.94736842105
NY,12087,640,38134,USA,59584.375
NY,12090,2780,155201,USA,55827.69784172662
NY,12092,560,28862,USA,51539.28571428572
NY,12093,690,35067,USA,50821.739130434784
NY,12094,1160,70511,USA,60785.34482758621
NY,12095,5590,293092,USA,52431.48479427549
NY,12106,1340,112238,USA,83759.70149253731
NY,12108,230,12380,USA,53826.086956521736
NY,12110,10360,866467,USA,83635.81081081081
NY,12116,810,42101,USA,51976.543209876545
NY,12117,1540,84109,USA,54616.23376623377
NY,12118,8330,633006,USA,75991.11644657863
NY,12120,270,16846,USA,62392.59259259259
NY,12121,960,72235,USA,75244.79166666667
NY,12122,1920,102581,USA,53427.604166666664
NY,12123,2630,189635,USA,72104.56273764258
NY,12125,750,44058,USA,58744
NY,12130,520,28814,USA,55411.53846153846
NY,12131,100,5239,USA,52390
NY,12134,1800,111398,USA,61887.77777777778
NY,12136,410,48458,USA,118190.24390243902
NY,12137,870,55635,USA,63948.275862068964
NY,12138,1420,84085,USA,59214.788732394365
NY,12139,120,7891,USA,65758.33333333333
NY,12140,890,67682,USA,76047.19101123596
NY,12143,2490,145277,USA,58344.17670682731
NY,12144,10970,710443,USA,64762.351868732905
NY,12147,290,20085,USA,69258.62068965517
NY,12148,2480,290747,USA,117236.69354838709
NY,12149,1040,51922,USA,49925
NY,12150,450,26825,USA,59611.11111111111
NY,12151,500,39227,USA,78454
NY,12153,470,34965,USA,74393.6170212766
NY,12154,1470,100991,USA,68701.36054421769
NY,12155,780,36557,USA,46867.94871794872
NY,12156,450,33257,USA,73904.44444444444
NY,12157,1900,119573,USA,62933.15789473684
NY,12158,3230,246916,USA,76444.58204334366
NY,12159,4450,638859,USA,143563.8202247191
NY,12160,420,25756,USA,61323.80952380953
NY,12164,260,14966,USA,57561.53846153846
NY,12165,200,21857,USA,109285
NY,12166,650,32019,USA,49260
NY,12167,1060,53388,USA,50366.03773584906
NY,12168,880,54775,USA,62244.318181818184
NY,12169,190,11701,USA,61584.21052631579
NY,12170,2580,179071,USA,69407.36434108527
NY,12173,810,49429,USA,61023.456790123455
NY,12175,360,19995,USA,55541.666666666664
NY,12176,130,8202,USA,63092.307692307695
NY,12180,24000,1358130,USA,56588.75
NY,12182,7200,363271,USA,50454.305555555555
NY,12183,1370,59588,USA,43494.890510948906
NY,12184,3430,261025,USA,76100.583090379
NY,12185,950,63153,USA,66476.84210526316
NY,12186,3420,344058,USA,100601.75438596492
NY,12187,370,20923,USA,56548.64864864865
NY,12188,5970,408942,USA,68499.49748743718
NY,12189,9420,539814,USA,57305.09554140127
NY,12190,340,18286,USA,53782.35294117647
NY,12192,730,41964,USA,57484.931506849316
NY,12193,1020,68890,USA,67539.2156862745
NY,12196,1580,127883,USA,80938.60759493671
NY,12197,980,53570,USA,54663.26530612245
NY,12198,4080,314324,USA,77040.19607843137
NY,12202,4290,132641,USA,30918.64801864802
NY,12203,13600,1042616,USA,76662.94117647059
NY,12204,3960,289282,USA,73051.0101010101
NY,12205,15010,912934,USA,60821.71885409727
NY,12206,7000,242414,USA,34630.57142857143
NY,12207,860,40409,USA,46987.20930232558
NY,12208,10150,642467,USA,63297.24137931035
NY,12209,5260,259399,USA,49315.39923954372
NY,12210,4790,208006,USA,43425.0521920668
NY,12211,6100,897586,USA,147145.24590163934
NY,12302,14380,1041634,USA,72436.30041724618
NY,12303,15160,1007583,USA,66463.25857519789
NY,12304,10390,477039,USA,45913.28200192493
NY,12305,2210,107157,USA,48487.33031674208
NY,12306,14150,840586,USA,59405.37102473498
NY,12307,2960,73333,USA,24774.662162162163
NY,12308,6320,277596,USA,43923.417721518985
NY,12309,15520,1594635,USA,102747.10051546391
NY,12401,16450,957139,USA,58184.74164133739
NY,12404,1690,127868,USA,75661.53846153847
NY,12405,320,16768,USA,52400
NY,12406,310,14966,USA,48277.41935483871
NY,12407,130,6456,USA,49661.53846153846
NY,12409,500,50034,USA,100068
NY,12410,150,11889,USA,79260
NY,12411,270,16394,USA,60718.51851851852
NY,12412,320,19951,USA,62346.875
NY,12413,1450,69723,USA,48084.8275862069
NY,12414,4770,257226,USA,53925.78616352201
NY,12418,250,15255,USA,61020
NY,12419,330,24633,USA,74645.45454545454
NY,12421,160,13847,USA,86543.75
NY,12422,140,7956,USA,56828.57142857143
NY,12423,500,25890,USA,51780
NY,12424,110,6357,USA,57790.90909090909
NY,12427,210,10013,USA,47680.95238095238
NY,12428,2660,127854,USA,48065.41353383459
NY,12430,450,24975,USA,55500
NY,12431,710,43961,USA,61916.90140845071
NY,12433,200,16474,USA,82370
NY,12434,320,13334,USA,41668.75
NY,12435,160,9813,USA,61331.25
NY,12439,200,11845,USA,59225
NY,12440,970,70025,USA,72190.72164948453
NY,12442,460,27328,USA,59408.69565217391
NY,12443,2030,175210,USA,86310.3448275862
NY,12444,140,10736,USA,76685.71428571429
NY,12446,2250,135755,USA,60335.555555555555
NY,12448,120,11913,USA,99275
NY,12449,1640,89951,USA,54848.170731707316
NY,12451,850,46633,USA,54862.35294117647
NY,12454,100,6181,USA,61810
NY,12455,750,40015,USA,53353.333333333336
NY,12456,410,19024,USA,46400
NY,12457,320,22228,USA,69462.5
NY,12458,1060,54690,USA,51594.339622641506
NY,12460,150,8140,USA,54266.666666666664
NY,12461,790,61905,USA,78360.75949367089
NY,12463,750,47991,USA,63988
NY,12464,450,27278,USA,60617.77777777778
NY,12465,100,4915,USA,49150
NY,12466,1550,99173,USA,63982.58064516129
NY,12468,510,24554,USA,48145.098039215685
NY,12469,320,18683,USA,58384.375
NY,12470,240,11497,USA,47904.166666666664
NY,12472,850,46230,USA,54388.23529411765
NY,12473,470,26734,USA,56880.85106382979
NY,12474,530,35519,USA,67016.98113207547
NY,12477,9000,556871,USA,61874.555555555555
NY,12480,280,14811,USA,52896.42857142857
NY,12481,680,52037,USA,76525
NY,12482,330,13218,USA,40054.545454545456
NY,12484,1440,135121,USA,93834.02777777778
NY,12485,500,26373,USA,52746
NY,12486,780,52346,USA,67110.2564102564
NY,12487,1500,105964,USA,70642.66666666667
NY,12491,1000,68569,USA,68569
NY,12492,100,8000,USA,80000
NY,12494,320,22753,USA,71103.125
NY,12495,140,12539,USA,89564.28571428571
NY,12496,690,46563,USA,67482.60869565218
NY,12498,2300,251320,USA,109269.5652173913
NY,12501,980,77190,USA,78765.30612244898
NY,12502,490,34361,USA,70124.48979591837
NY,12503,300,27057,USA,90190
NY,12508,8950,613417,USA,68538.2122905028
NY,12513,580,46466,USA,80113.79310344828
NY,12514,1400,141110,USA,100792.85714285714
NY,12515,850,47335,USA,55688.23529411765
NY,12516,760,48566,USA,63902.63157894737
NY,12517,200,15206,USA,76030
NY,12518,3090,279091,USA,90320.71197411003
NY,12520,1690,178597,USA,105678.69822485207
NY,12521,740,54932,USA,74232.43243243243
NY,12522,2250,139170,USA,61853.333333333336
NY,12523,920,54961,USA,59740.21739130435
NY,12524,8180,662506,USA,80990.95354523227
NY,12525,1790,147420,USA,82357.54189944133
NY,12526,1810,147597,USA,81545.30386740332
NY,12528,7030,491939,USA,69977.09815078236
NY,12529,1190,106471,USA,89471.42857142857
NY,12531,1610,152684,USA,94834.78260869565
NY,12533,13110,1321835,USA,100826.46834477498
NY,12534,7740,456439,USA,58971.447028423776
NY,12538,6790,467664,USA,68875.40500736378
NY,12540,3850,412141,USA,107049.61038961039
NY,12542,2970,219931,USA,74050.84175084175
NY,12543,1650,89392,USA,54176.969696969696
NY,12545,2200,344301,USA,156500.45454545456
NY,12546,1380,104934,USA,76039.13043478261
NY,12547,1570,116936,USA,74481.52866242039
NY,12548,790,51219,USA,64834.17721518987
NY,12549,5280,447168,USA,84690.90909090909
NY,12550,26240,1606298,USA,61215.625
NY,12553,13500,922938,USA,68365.77777777778
NY,12561,7340,634289,USA,86415.39509536784
NY,12563,3650,282996,USA,77533.1506849315
NY,12564,3600,328139,USA,91149.72222222222
NY,12565,740,36637,USA,49509.45945945946
NY,12566,5300,379206,USA,71548.30188679245
NY,12567,1250,103049,USA,82439.2
NY,12569,5150,447231,USA,86840.97087378641
